# Model Parameters for Reconstruction:
# exp_name: 3q_d1024_h4_moe
# num_qubits: 3
# d_model: 1024
# use_physics_mask: False
# pooling_type: cls
# mlp_type: mixture_of_experts
# matrix_dim: 8
# device: cuda:0
# batch_size: 512
# epochs: 100
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1.0
# dummy_test: False
# nhead: 4
# use_cls_token: True
# data_folder: Decoded_Tokens
# labels_path: Label/magic_labels_for_input_for_3_qubits_mixed_10000_datapoints.npy
# experiment_info: {'exp_name': '3q_d1024_h4_moe', 'timestamp': '20250902_210914', 'exp_dir': 'experiments/3q_d1024_h4_moe_20250902_210914', 'model_path': 'models/best_3q_d1024_h4_moe_20250902_210914.pth', 'log_path': 'experiments/3q_d1024_h4_moe_20250902_210914/3q_d1024_h4_moe.csv'}
# training_started: 2025-09-02T21:09:14.666559
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
1,val,0.017616748809814453,0.11588311940431595,-0.000263214111328125,0.3796395191245346,0.34313232,0.0001,0.017602561973035336,0.037,0.186,0.426,0.884,1.0,1.0,1.0
2,val,0.017653385177254677,0.11656250059604645,-0.002343297004699707,0.6484762151609784,0.59098154,0.0001,0.017639839090406895,0.034,0.186,0.416,0.891,1.0,1.0,1.0
3,val,0.01756947860121727,0.1158677488565445,0.002420783042907715,0.6022880625067881,0.46498787,0.0001,0.017555484548211098,0.035,0.188,0.424,0.885,1.0,1.0,1.0
4,val,0.017313826829195023,0.11573926359415054,0.016936421394348145,0.5016926496926497,0.45089692,0.0001,0.017300992272794247,0.031,0.174,0.418,0.901,1.0,1.0,1.0
5,val,0.027995998039841652,0.12688659131526947,-0.5895875692367554,0.5492762132762133,0.33839783,0.0001,0.02796077635139227,0.068,0.307,0.543,0.751,0.898,0.99,1.0
6,val,0.016719726845622063,0.1119166687130928,0.050668954849243164,0.6896875720328857,0.39176145,0.0001,0.016704590059816837,0.04,0.198,0.447,0.898,0.998,1.0,1.0
7,val,0.013851074501872063,0.0908692255616188,0.213548481464386,0.6073881073881074,0.5592345,0.0001,0.013826471753418446,0.075,0.375,0.639,0.892,0.985,1.0,1.0
8,val,0.007571789901703596,0.06834188848733902,0.570080578327179,0.7679644439644441,0.76148164,0.0001,0.007554831448942423,0.096,0.465,0.754,0.976,1.0,1.0,1.0
9,val,0.006474870722740889,0.06162076070904732,0.6323626637458801,0.8151441231441232,0.8192341,0.0001,0.006454490358009934,0.127,0.489,0.809,0.977,0.999,1.0,1.0
10,val,0.007173784077167511,0.06654667854309082,0.592678964138031,0.8465913185913186,0.8519721,0.0001,0.007156288484111428,0.099,0.472,0.762,0.978,1.0,1.0,1.0
11,val,0.00467904144898057,0.053933434188365936,0.7343282699584961,0.8693984453984454,0.882272,0.0001,0.004669784568250179,0.127,0.537,0.871,0.995,1.0,1.0,1.0
12,val,0.0034771717619150877,0.04644877836108208,0.8025693297386169,0.8968046968046967,0.9083471,0.0001,0.0034711326006799936,0.147,0.623,0.915,1.0,1.0,1.0,1.0
13,val,0.0029871868900954723,0.042547401040792465,0.830390214920044,0.9048586368586369,0.9177047,0.0001,0.002982493955641985,0.154,0.671,0.924,0.999,1.0,1.0,1.0
14,val,0.002989503787830472,0.04185786470770836,0.8302586674690247,0.9058559338559339,0.91613793,0.0001,0.002988021355122328,0.156,0.692,0.925,0.998,1.0,1.0,1.0
15,val,0.0035992718767374754,0.04754454642534256,0.7956365942955017,0.9053859293859294,0.9177033,0.0001,0.0035937073407694697,0.146,0.598,0.9,1.0,1.0,1.0,1.0
16,val,0.0027801773976534605,0.04032975807785988,0.8421440124511719,0.9116822996822997,0.92204607,0.0001,0.0027790257008746266,0.178,0.713,0.934,0.998,1.0,1.0,1.0
17,val,0.002617379417642951,0.03976709023118019,0.8513875603675842,0.9144801144801147,0.92621136,0.0001,0.0026148639153689146,0.174,0.693,0.948,1.0,1.0,1.0,1.0
18,val,0.0036295331083238125,0.047136519104242325,0.7939183712005615,0.9152663220121209,0.9248924,0.0001,0.003630105755291879,0.137,0.605,0.911,0.996,1.0,1.0,1.0
19,val,0.003041554009541869,0.0436193011701107,0.8273032903671265,0.9145635385635387,0.9263787,0.0001,0.003037784597836435,0.156,0.632,0.929,1.0,1.0,1.0,1.0
20,val,0.004002989735454321,0.050185710191726685,0.772713840007782,0.9113530520871111,0.911934,0.0001,0.004004456335678697,0.123,0.585,0.886,0.999,1.0,1.0,1.0
21,val,0.0029245982877910137,0.04151158407330513,0.8339439630508423,0.9135827775827776,0.92023194,0.0001,0.0029238922288641334,0.162,0.694,0.928,1.0,1.0,1.0,1.0
22,val,0.0024843893479555845,0.038548994809389114,0.8589385747909546,0.9166963366963369,0.9285729,0.0001,0.002482001669704914,0.165,0.715,0.95,1.0,1.0,1.0,1.0
23,val,0.0024688129778951406,0.03810036927461624,0.8598229885101318,0.916993192993193,0.92819893,0.0001,0.0024662372888997197,0.17,0.717,0.951,0.999,1.0,1.0,1.0
24,val,0.003945540636777878,0.05177358165383339,0.77597576379776,0.9169984729984731,0.9284407,0.0001,0.003942120471037924,0.109,0.538,0.897,1.0,1.0,1.0,1.0
25,val,0.0024789022281765938,0.0380871444940567,0.8592501878738403,0.9171526011526012,0.9275515,0.0001,0.0024765830021351576,0.173,0.733,0.95,1.0,1.0,1.0,1.0
26,val,0.002420516451820731,0.03766828775405884,0.862565279006958,0.9185401025401025,0.9295927,0.0001,0.0024178738240152597,0.183,0.725,0.954,1.0,1.0,1.0,1.0
