# Model Parameters for Reconstruction:
# exp_name: 3q_d1024_h8_moe
# num_qubits: 3
# d_model: 1024
# use_physics_mask: False
# pooling_type: cls
# mlp_type: mixture_of_experts
# matrix_dim: 8
# device: cuda:0
# batch_size: 512
# epochs: 100
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1.0
# dummy_test: False
# nhead: 8
# use_cls_token: True
# data_folder: Decoded_Tokens
# labels_path: Label/magic_labels_for_input_for_3_qubits_mixed_10000_datapoints.npy
# experiment_info: {'exp_name': '3q_d1024_h8_moe', 'timestamp': '20250902_211047', 'exp_dir': 'experiments/3q_d1024_h8_moe_20250902_211047', 'model_path': 'models/best_3q_d1024_h8_moe_20250902_211047.pth', 'log_path': 'experiments/3q_d1024_h8_moe_20250902_211047/3q_d1024_h8_moe.csv'}
# training_started: 2025-09-02T21:10:47.847239
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
30,val,0.0026063155382871628,0.03890470042824745,0.8520157337188721,0.9126968406968409,0.9232346,0.0001,0.002602678257972002,0.178,0.718,0.944,1.0,1.0,1.0,1.0
31,val,0.002629634225741029,0.03964044153690338,0.8506917357444763,0.9165614085614087,0.92648375,0.0001,0.002625310095027089,0.181,0.679,0.944,1.0,1.0,1.0,1.0
32,val,0.0026186837349087,0.03939798101782799,0.8513134717941284,0.913048849048849,0.92359674,0.0001,0.002614550874568522,0.178,0.711,0.942,1.0,1.0,1.0,1.0
33,val,0.0031725692097097635,0.04507777467370033,0.8198643922805786,0.9157680877680878,0.9252441,0.0001,0.003168573370203376,0.123,0.626,0.925,1.0,1.0,1.0,1.0
34,val,0.0024388995952904224,0.03762911260128021,0.8615214824676514,0.9186074946074947,0.9287448,0.0001,0.0024354342604056,0.189,0.738,0.952,1.0,1.0,1.0,1.0
35,val,0.0036429916508495808,0.047934066504240036,0.793154239654541,0.9147693147693148,0.92142045,0.0001,0.0036363766994327307,0.139,0.597,0.902,0.999,1.0,1.0,1.0
36,val,0.0029504110570997,0.04268217459321022,0.8324782848358154,0.9156617316617317,0.9263162,0.0001,0.0029451578157022595,0.156,0.647,0.931,1.0,1.0,1.0,1.0
37,val,0.002750099403783679,0.039924707263708115,0.8438518047332764,0.9172941740460565,0.9261235,0.0001,0.0027475449023768306,0.166,0.713,0.935,0.998,1.0,1.0,1.0
38,val,0.002456598449498415,0.03771335631608963,0.8605165481567383,0.9175072822598042,0.92832375,0.0001,0.0024528062203899026,0.186,0.731,0.947,1.0,1.0,1.0,1.0
39,val,0.002561222994700074,0.03882335126399994,0.854576051235199,0.9169105609105611,0.92449975,0.0001,0.002557627158239484,0.18,0.714,0.947,1.0,1.0,1.0,1.0
40,val,0.0027617986779659986,0.04049954190850258,0.8431875705718994,0.9170724258236433,0.92402685,0.0001,0.002759237540885806,0.161,0.697,0.934,1.0,1.0,1.0,1.0
41,val,0.0025433956179767847,0.03872213512659073,0.8555883169174194,0.9191795711795713,0.9286513,0.0001,0.0025389629881829023,0.183,0.705,0.946,1.0,1.0,1.0,1.0
42,val,0.0023949367459863424,0.03713896870613098,0.8640176057815552,0.91986511986512,0.93037343,0.0001,0.0023920043604448438,0.186,0.739,0.953,0.999,1.0,1.0,1.0
43,val,0.0024429154582321644,0.037784393876791,0.8612934350967407,0.9192609072609074,0.92964303,0.0001,0.002438990166410804,0.192,0.722,0.95,1.0,1.0,1.0,1.0
44,val,0.0028163802344352007,0.04181972146034241,0.8400884866714478,0.9184777504777506,0.92806077,0.0001,0.002811659942381084,0.15,0.659,0.94,1.0,1.0,1.0,1.0
45,val,0.002648751949891448,0.039322081953287125,0.8496062755584717,0.9195033402618502,0.9271451,0.0001,0.0026466528652235866,0.169,0.717,0.939,0.999,1.0,1.0,1.0
46,val,0.0024062383454293013,0.037193771451711655,0.8633759617805481,0.9184548424548424,0.9293591,0.0001,0.002402922254987061,0.199,0.738,0.952,1.0,1.0,1.0,1.0
47,val,0.002820368856191635,0.040745001286268234,0.8398619890213013,0.918793806793807,0.9279135,0.0001,0.0028181662783026695,0.148,0.697,0.936,0.998,1.0,1.0,1.0
48,val,0.0024317593779414892,0.03745008260011673,0.8619269132614136,0.918818658818659,0.92885995,0.0001,0.0024292509770020843,0.18,0.733,0.951,1.0,1.0,1.0,1.0
49,val,0.0023987041786313057,0.03718933090567589,0.8638037443161011,0.9187517707517707,0.93010986,0.0001,0.002395409159362316,0.194,0.737,0.951,1.0,1.0,1.0,1.0
50,val,0.0025140258949249983,0.03859962522983551,0.8572558760643005,0.920259995020775,0.9305947,0.0001,0.002510284655727446,0.182,0.713,0.947,1.0,1.0,1.0,1.0
51,val,0.0024138803128153086,0.03763950243592262,0.8629420399665833,0.9204477684477685,0.9310111,0.0001,0.0024104256881400943,0.181,0.724,0.946,1.0,1.0,1.0,1.0
52,val,0.0025030632968991995,0.03817243129014969,0.8578783273696899,0.920605841367659,0.9299314,0.0001,0.0024998047156259418,0.18,0.723,0.95,0.999,1.0,1.0,1.0
53,val,0.0023419754579663277,0.036966826766729355,0.8670247197151184,0.9211707451707452,0.93166983,0.0001,0.0023390615824609995,0.196,0.737,0.955,1.0,1.0,1.0,1.0
54,val,0.0023614554665982723,0.037141650915145874,0.8659186959266663,0.9200347847948892,0.9311588,0.0001,0.002358134021051228,0.187,0.738,0.954,1.0,1.0,1.0,1.0
55,val,0.002391341608017683,0.03725196793675423,0.8642217516899109,0.9198293958293959,0.9297666,0.0001,0.002388255321420729,0.169,0.733,0.952,1.0,1.0,1.0,1.0
56,val,0.0023674110416322947,0.03701552376151085,0.8655805587768555,0.9198406398406399,0.9305939,0.0001,0.0023639913415536284,0.188,0.737,0.951,1.0,1.0,1.0,1.0
57,val,0.0026936649810522795,0.040165290236473083,0.8470561504364014,0.9197447837447837,0.9298083,0.0001,0.0026893087197095156,0.175,0.675,0.941,1.0,1.0,1.0,1.0
58,val,0.0028169858269393444,0.04182325676083565,0.8400540947914124,0.9205951165951167,0.9309383,0.0001,0.002813464612700045,0.153,0.656,0.94,1.0,1.0,1.0,1.0
59,val,0.0025917678140103817,0.03935661166906357,0.8528417348861694,0.9197937677937678,0.92958236,0.0001,0.0025872812839224935,0.178,0.698,0.944,1.0,1.0,1.0,1.0
60,val,0.0026490024756640196,0.039989620447158813,0.8495920300483704,0.9207306687306687,0.9308912,0.0001,0.00264602352399379,0.173,0.675,0.944,1.0,1.0,1.0,1.0
61,val,0.0025007554795593023,0.03863221034407616,0.8580093383789062,0.9214954894954895,0.9312194,0.0001,0.0024970286758616567,0.168,0.706,0.951,1.0,1.0,1.0,1.0
62,val,0.0023784772492945194,0.0372510626912117,0.8649522066116333,0.9211129891129891,0.93128455,0.0001,0.002375317271798849,0.174,0.727,0.953,1.0,1.0,1.0,1.0
63,val,0.0025131525471806526,0.03840281069278717,0.8573054671287537,0.9195314475314476,0.9289061,0.0001,0.0025082863867282867,0.177,0.708,0.948,1.0,1.0,1.0,1.0
64,val,0.0030403246637433767,0.043586768209934235,0.8273730874061584,0.9217116817116817,0.9303634,0.0001,0.0030360836535692215,0.144,0.635,0.927,1.0,1.0,1.0,1.0
65,val,0.0024628322571516037,0.03762213885784149,0.860162615776062,0.9205963285963288,0.9305705,7e-05,0.0024607436498627067,0.172,0.737,0.947,0.999,1.0,1.0,1.0
66,val,0.0025343624874949455,0.038886260241270065,0.8561011552810669,0.9214965934965936,0.9314575,7e-05,0.002531319158151746,0.179,0.704,0.949,1.0,1.0,1.0,1.0
67,val,0.002404541475698352,0.03770286962389946,0.8634722828865051,0.9218751098751099,0.93220174,7e-05,0.002401474048383534,0.184,0.717,0.953,1.0,1.0,1.0,1.0
68,val,0.002390338573604822,0.03740479424595833,0.8642787337303162,0.9216972696972698,0.93187547,7e-05,0.0023872983874753118,0.186,0.728,0.952,1.0,1.0,1.0,1.0
69,val,0.002436049049720168,0.037558700889348984,0.8616833090782166,0.9211987411987412,0.93140465,7e-05,0.0024340340169146657,0.176,0.747,0.949,0.999,1.0,1.0,1.0
70,val,0.0030126532074064016,0.0436648391187191,0.8289442658424377,0.9214358854358855,0.9310576,7e-05,0.003008226864039898,0.146,0.639,0.934,1.0,1.0,1.0,1.0
71,val,0.0023363942746073008,0.03660647198557854,0.8673416376113892,0.9202577630185365,0.93138766,7e-05,0.002333996118977666,0.198,0.752,0.955,1.0,1.0,1.0,1.0
72,val,0.0025163707323372364,0.03884550556540489,0.8571227192878723,0.9216960816960817,0.9318819,7e-05,0.002513512037694454,0.171,0.704,0.95,1.0,1.0,1.0,1.0
73,val,0.0023474739864468575,0.03693419694900513,0.8667125105857849,0.9223651663651665,0.9324138,7e-05,0.0023456247290596366,0.19,0.75,0.95,1.0,1.0,1.0,1.0
74,val,0.0023574638180434704,0.036950476467609406,0.8661453127861023,0.9211600531600532,0.9311026,7e-05,0.0023549083853140473,0.192,0.739,0.952,1.0,1.0,1.0,1.0
75,val,0.002323486376553774,0.036500751972198486,0.8680745363235474,0.9218156978156979,0.931944,7e-05,0.0023210853105410933,0.186,0.751,0.956,0.999,1.0,1.0,1.0
76,val,0.0024069452192634344,0.037600502371788025,0.8633358478546143,0.9212370812370813,0.93134964,7e-05,0.002403976395726204,0.176,0.724,0.951,1.0,1.0,1.0,1.0
77,val,0.0024043326266109943,0.03762991353869438,0.8634841442108154,0.9220419820419821,0.93218225,7e-05,0.0024016689276322722,0.183,0.712,0.953,1.0,1.0,1.0,1.0
78,val,0.0023148085456341505,0.03652188926935196,0.8685672283172607,0.9222114462114464,0.9322393,7e-05,0.0023125471780076623,0.184,0.756,0.954,0.999,1.0,1.0,1.0
79,val,0.002317100530490279,0.03647143393754959,0.8684371113777161,0.922177344943877,0.9325051,7e-05,0.002314817626029253,0.194,0.756,0.956,1.0,1.0,1.0,1.0
80,val,0.002324954140931368,0.0366349034011364,0.8679912090301514,0.9222932022932023,0.93242574,7e-05,0.0023230152437463403,0.186,0.745,0.954,1.0,1.0,1.0,1.0
81,val,0.002319254679605365,0.03647902235388756,0.868314802646637,0.9211566571566573,0.9318751,7e-05,0.0023167714243754745,0.189,0.748,0.956,1.0,1.0,1.0,1.0
82,val,0.002487380988895893,0.03833971545100212,0.8587687611579895,0.921013809013809,0.93181646,7e-05,0.0024838491808623075,0.187,0.703,0.947,1.0,1.0,1.0,1.0
83,val,0.0023687523789703846,0.03687863051891327,0.8655043840408325,0.921803793803794,0.9317873,7e-05,0.0023662697058171034,0.194,0.742,0.959,0.999,1.0,1.0,1.0
84,val,0.002304978435859084,0.036563850939273834,0.8691253662109375,0.9223147150816594,0.9324795,7e-05,0.0023030037991702557,0.193,0.745,0.955,1.0,1.0,1.0,1.0
85,val,0.0023994664661586285,0.03717789798974991,0.8637604713439941,0.9214781974781977,0.9319589,7e-05,0.0023971115006133914,0.178,0.754,0.952,0.999,1.0,1.0,1.0
86,val,0.0023436814080923796,0.03697759285569191,0.8669278621673584,0.9219939699939702,0.9322609,7e-05,0.0023412733571603894,0.181,0.733,0.955,1.0,1.0,1.0,1.0
87,val,0.002404161961749196,0.037615761160850525,0.8634938597679138,0.9211244731244732,0.93188334,7e-05,0.0024015079252421856,0.18,0.71,0.954,1.0,1.0,1.0,1.0
88,val,0.0023784791119396687,0.037168148905038834,0.8649520874023438,0.9224100704100705,0.9322137,7e-05,0.0023758818861097097,0.189,0.733,0.956,0.999,1.0,1.0,1.0
89,val,0.0023476758506149054,0.03694739565253258,0.866701066493988,0.9215958815958817,0.9318769,7e-05,0.0023450942244380713,0.185,0.736,0.953,1.0,1.0,1.0,1.0
90,val,0.002360463608056307,0.03716845065355301,0.865975022315979,0.9217636297636297,0.93207824,7e-05,0.0023575230734422803,0.18,0.727,0.954,1.0,1.0,1.0,1.0
91,val,0.0024284664541482925,0.037831902503967285,0.8621138334274292,0.921853677853678,0.93242735,7e-05,0.002425051061436534,0.181,0.711,0.947,1.0,1.0,1.0,1.0
92,val,0.002334513468667865,0.03672585263848305,0.8674484491348267,0.9221166221166223,0.93203026,7e-05,0.0023323948262259364,0.201,0.734,0.952,1.0,1.0,1.0,1.0
93,val,0.0029367217794060707,0.043071456253528595,0.8332555890083313,0.923044427044427,0.9324775,7e-05,0.002933693234808743,0.16,0.637,0.941,1.0,1.0,1.0,1.0
94,val,0.002480069175362587,0.038562972098588943,0.8591839075088501,0.9226637986637986,0.9321661,7e-05,0.0024774876656010747,0.178,0.706,0.951,1.0,1.0,1.0,1.0
95,val,0.0028005284257233143,0.04151768982410431,0.8409885168075562,0.9220613020613021,0.9312936,7e-05,0.002796689048409462,0.16,0.661,0.936,1.0,1.0,1.0,1.0
96,val,0.00232621468603611,0.03661378100514412,0.8679196238517761,0.9222356982356983,0.93214166,4.899999999999999e-05,0.0023240260779857635,0.188,0.736,0.955,1.0,1.0,1.0,1.0
97,val,0.002359667792916298,0.0372263602912426,0.8660202026367188,0.9226636186636186,0.93257964,4.899999999999999e-05,0.0023573521757498384,0.188,0.725,0.958,1.0,1.0,1.0,1.0
98,val,0.0022889766842126846,0.036302920430898666,0.8700339794158936,0.9227705987705989,0.9328076,4.899999999999999e-05,0.002286992850713432,0.195,0.757,0.958,0.999,1.0,1.0,1.0
99,val,0.002546776318922639,0.03921675309538841,0.8553963303565979,0.9216854616854618,0.93218774,4.899999999999999e-05,0.0025436674477532506,0.174,0.685,0.951,1.0,1.0,1.0,1.0
100,val,0.002353624440729618,0.03699749708175659,0.8663633465766907,0.9220776700776702,0.9321711,4.899999999999999e-05,0.002351344097405672,0.186,0.725,0.95,1.0,1.0,1.0,1.0
final,test,0.00195334292948246,0.03374147787690163,0.8883810043334961,0.9314020121962182,0.9426749,4.899999999999999e-05,,0.209,0.769,0.964,0.999,1.0,1.0,1.0
