# Model Parameters for Reconstruction:
# exp_name: 128_STD
# num_qubits: 2
# d_model: 128
# use_physics_mask: False
# pooling_type: cls
# mlp_type: standard
# matrix_dim: 4
# device: cuda:0
# batch_size: 512
# epochs: 200
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1
# dummy_test: False
# nhead: 8
# use_cls_token: True
# data_folder: /home/gwl/DecodedTokens_backup
# labels_path: /home/gwl/label/magic_labels_for_input_for_2_qubits_mixed_2_200000_datapoints.npy
# experiment_info: {'exp_name': '128_STD', 'timestamp': '20250827_193433', 'exp_dir': 'experiments/128_STD_20250827_193433', 'model_path': 'models/best_128_STD_20250827_193433.pth', 'log_path': 'experiments/128_STD_20250827_193433/128_STD.csv'}
# training_started: 2025-08-27T19:34:33.712277
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
30,val,0.00047399039613083005,0.01742732711136341,0.9359296560287476,0.9744391201972353,0.9730299,0.0001,0.0004716833813290577,0.35125,0.98005,1.0,1.0,1.0,1.0,1.0
31,val,0.000377762975404039,0.015369264408946037,0.948936939239502,0.9759581950965894,0.9750992,0.0001,0.000377396240219241,0.40215,0.9875,1.0,1.0,1.0,1.0,1.0
32,val,0.00036999123403802514,0.015244407579302788,0.9499874711036682,0.976452944988515,0.9756961,0.0001,0.00036884538421873004,0.4062,0.98925,1.0,1.0,1.0,1.0,1.0
33,val,0.0003827134205494076,0.015557185746729374,0.9482677578926086,0.9768525028929024,0.975909,0.0001,0.0003811712347669527,0.3932,0.98895,1.0,1.0,1.0,1.0,1.0
34,val,0.00035859967465512455,0.014896837994456291,0.9515272974967957,0.9772074684817507,0.9762574,0.0001,0.00035740461680688895,0.4147,0.9888,1.0,1.0,1.0,1.0,1.0
35,val,0.00034017942380160093,0.014537806622684002,0.954017162322998,0.978103391509765,0.9772926,0.0001,0.00034004763219854797,0.4228,0.99105,1.0,1.0,1.0,1.0,1.0
36,val,0.00035333825508132577,0.01485478039830923,0.9522385001182556,0.9785466612693374,0.9771624,0.0001,0.0003524322441080585,0.41545,0.98975,1.0,1.0,1.0,1.0,1.0
37,val,0.00038006328395567834,0.015544644556939602,0.9486259818077087,0.9790684723314124,0.97828084,0.0001,0.0003794102936808486,0.3908,0.9897,1.0,1.0,1.0,1.0,1.0
38,val,0.00033105406328104436,0.014284709468483925,0.9552506804466248,0.9793647703674319,0.97863233,0.0001,0.0003319042989460286,0.43475,0.9909,1.0,1.0,1.0,1.0,1.0
39,val,0.00032555998768657446,0.01432703249156475,0.9559933543205261,0.9802180998568653,0.97910225,0.0001,0.00032493526741745883,0.426,0.9929,1.0,1.0,1.0,1.0,1.0
40,val,0.00033438971149735153,0.01456377748399973,0.9547997713088989,0.9804441241612663,0.9795306,0.0001,0.0003328419828903861,0.41505,0.9924,1.0,1.0,1.0,1.0,1.0
41,val,0.00033885546145029366,0.014718192629516125,0.9541961550712585,0.9810398401931024,0.9800765,0.0001,0.00033723522210493684,0.4081,0.9927,1.0,1.0,1.0,1.0,1.0
42,val,0.00029826999525539577,0.013660853728652,0.9596821665763855,0.9815137273975028,0.9807141,0.0001,0.0002986036859510932,0.4462,0.99345,1.0,1.0,1.0,1.0,1.0
43,val,0.00034082579077221453,0.01479132566601038,0.9539297819137573,0.9812867923068673,0.9804441,0.0001,0.0003393566148588434,0.4075,0.99335,1.0,1.0,1.0,1.0,1.0
44,val,0.0003250079753343016,0.014402458444237709,0.9560679197311401,0.981283779765082,0.98022187,0.0001,0.00032449871359858663,0.4162,0.9937,1.0,1.0,1.0,1.0,1.0
45,val,0.000271199009148404,0.012975886464118958,0.9633414149284363,0.9826086969596886,0.9818002,0.0001,0.00027147647269885054,0.47045,0.996,1.0,1.0,1.0,1.0,1.0
46,val,0.00026343471836298704,0.012794511392712593,0.9643909335136414,0.9829771917222868,0.9824325,0.0001,0.0002630518065416254,0.47295,0.9957,1.0,1.0,1.0,1.0,1.0
47,val,0.00026811810676008463,0.01280493289232254,0.9637578725814819,0.9831545485340564,0.98243296,0.0001,0.00026774687285069376,0.48255,0.99455,1.0,1.0,1.0,1.0,1.0
48,val,0.00025580450892448425,0.012562299147248268,0.9654223322868347,0.9834456025643865,0.98280174,0.0001,0.00025450703433307356,0.48445,0.9955,1.0,1.0,1.0,1.0,1.0
49,val,0.0002779500500764698,0.013056140393018723,0.962428867816925,0.9833677996198159,0.9827,0.0001,0.0002793546678731218,0.4708,0.9943,1.0,1.0,1.0,1.0,1.0
50,val,0.00025312876095995307,0.01259904820472002,0.9657840132713318,0.9839942802958396,0.98342144,0.0001,0.0002522963208321016,0.47685,0.9971,1.0,1.0,1.0,1.0,1.0
51,val,0.0002697804884519428,0.013109738007187843,0.9635331630706787,0.9846478137058337,0.9838693,0.0001,0.00026915740854747126,0.456,0.99695,1.0,1.0,1.0,1.0,1.0
52,val,0.00024239050981123,0.012188184075057507,0.9672355055809021,0.9850655391582378,0.9844606,0.0001,0.00024278687342302874,0.49915,0.9963,1.0,1.0,1.0,1.0,1.0
53,val,0.0002487210149411112,0.01232479140162468,0.9663798213005066,0.9850091692072008,0.9843854,0.0001,0.00024899150484998246,0.4978,0.9955,1.0,1.0,1.0,1.0,1.0
54,val,0.00023355839948635548,0.012105361558496952,0.9684293866157532,0.9858257762045535,0.98516023,0.0001,0.00023372698815364855,0.494,0.9979,1.0,1.0,1.0,1.0,1.0
55,val,0.0002643786428961903,0.013019956648349762,0.9642633199691772,0.9850596818981283,0.9843935,0.0001,0.0002646636854478857,0.4553,0.9976,1.0,1.0,1.0,1.0,1.0
56,val,0.00023529875034000725,0.012179549783468246,0.9681941270828247,0.985928532490471,0.9854653,0.0001,0.00023534938554803375,0.4919,0.99755,1.0,1.0,1.0,1.0,1.0
57,val,0.0002287626703036949,0.011914553120732307,0.9690776467323303,0.9854292068603453,0.98491967,0.0001,0.00022899360410519876,0.50465,0.99795,1.0,1.0,1.0,1.0,1.0
58,val,0.00021800179092679173,0.011621486395597458,0.9705321788787842,0.9861731444338436,0.98574376,0.0001,0.00021807608209201135,0.5159,0.99825,1.0,1.0,1.0,1.0,1.0
59,val,0.00025518451002426445,0.01280808262526989,0.9655061364173889,0.9864197953989928,0.98563695,0.0001,0.0002555319475504803,0.46525,0.9983,1.0,1.0,1.0,1.0,1.0
60,val,0.0002577572886366397,0.012796825729310513,0.9651583433151245,0.985712135888188,0.9848612,0.0001,0.00025722382924868724,0.46745,0.9977,1.0,1.0,1.0,1.0,1.0
61,val,0.0002138429699698463,0.011542052030563354,0.9710943698883057,0.986839136066826,0.986151,0.0001,0.0002140753491403302,0.5168,0.99825,1.0,1.0,1.0,1.0,1.0
62,val,0.0002380636433372274,0.012409606948494911,0.967820405960083,0.9872585052081891,0.9866052,0.0001,0.00023915959827718324,0.47285,0.9986,1.0,1.0,1.0,1.0,1.0
63,val,0.0002396631462033838,0.012463444843888283,0.9676042199134827,0.9876548160653718,0.9868716,0.0001,0.00023947337431309279,0.46785,0.99845,1.0,1.0,1.0,1.0,1.0
64,val,0.00022425780480261892,0.011990508995950222,0.9696865677833557,0.9872029823342289,0.98669815,0.0001,0.00022418918015318923,0.4913,0.9989,1.0,1.0,1.0,1.0,1.0
65,val,0.0002705063088797033,0.013448669575154781,0.9634350538253784,0.9876940566391005,0.9871979,0.0001,0.0002711267305130605,0.42715,0.9991,1.0,1.0,1.0,1.0,1.0
66,val,0.00023416714975610375,0.012406815774738789,0.9683470726013184,0.9878810514857504,0.98735166,0.0001,0.00023431380541296675,0.4644,0.9994,1.0,1.0,1.0,1.0,1.0
67,val,0.00022485037334263325,0.01208366546779871,0.9696064591407776,0.9880975161273122,0.9875397,0.0001,0.00022577921954507473,0.48155,0.9992,1.0,1.0,1.0,1.0,1.0
68,val,0.00023420341312885284,0.01236293837428093,0.9683421850204468,0.9882813599737671,0.9875313,0.0001,0.00023517794252256863,0.4721,0.999,1.0,1.0,1.0,1.0,1.0
69,val,0.00019159508519805968,0.010912491008639336,0.9741016626358032,0.9885734336869728,0.9879409,0.0001,0.00019212929255445487,0.542,0.99885,1.0,1.0,1.0,1.0,1.0
70,val,0.00020852108718827367,0.011595014482736588,0.9718137383460999,0.9883277150331258,0.9877944,0.0001,0.00020981325324100907,0.5026,0.9993,1.0,1.0,1.0,1.0,1.0
71,val,0.00019242205598857254,0.011033586226403713,0.9739899039268494,0.9889238638936095,0.9881083,0.0001,0.00019333053860464132,0.53345,0.9995,1.0,1.0,1.0,1.0,1.0
72,val,0.00018819565593730658,0.010836780071258545,0.9745611548423767,0.9886583002503495,0.98800945,0.0001,0.00018808209060807712,0.5459,0.9993,1.0,1.0,1.0,1.0,1.0
73,val,0.0001868197286967188,0.010845362208783627,0.9747471809387207,0.9890670231530128,0.98854923,0.0001,0.00018885267236328217,0.54185,0.99935,1.0,1.0,1.0,1.0,1.0
74,val,0.00021148924133740366,0.011735319159924984,0.9714125394821167,0.9887430508724915,0.98828125,0.0001,0.0002120574969012523,0.49475,0.99965,1.0,1.0,1.0,1.0,1.0
75,val,0.00020067382138222456,0.01141338236629963,0.9728744626045227,0.9890720210602624,0.98867154,0.0001,0.0002014547757426044,0.50905,0.99945,1.0,1.0,1.0,1.0,1.0
76,val,0.00019906995294149965,0.011188067495822906,0.9730912446975708,0.989527682609998,0.98877376,0.0001,0.00019932589384552557,0.53235,0.9992,1.0,1.0,1.0,1.0,1.0
77,val,0.00023036096536088735,0.011868090368807316,0.9688615798950195,0.9891123036731366,0.9878934,0.0001,0.00023143668950069695,0.51435,0.99735,1.0,1.0,1.0,1.0,1.0
78,val,0.0002133683010470122,0.011831147596240044,0.971158504486084,0.9896180283998252,0.98879266,0.0001,0.00021425221129902638,0.48795,0.99965,1.0,1.0,1.0,1.0,1.0
79,val,0.00017979352560359985,0.010499690659344196,0.9756969213485718,0.9901275093084537,0.9892032,0.0001,0.00018066216762235854,0.564,0.99915,1.0,1.0,1.0,1.0,1.0
80,val,0.00021112110698595643,0.01175239309668541,0.9714623093605042,0.9898716918522178,0.9889762,0.0001,0.00021217027206148486,0.4921,0.9996,1.0,1.0,1.0,1.0,1.0
81,val,0.00017948434106074274,0.010646779090166092,0.9757387042045593,0.9901104154886394,0.9896494,0.0001,0.00018051817387458867,0.55035,0.99945,1.0,1.0,1.0,1.0,1.0
82,val,0.0001964429538929835,0.01127463486045599,0.9734463691711426,0.9895151889820911,0.9889707,0.0001,0.0001978993503144011,0.51445,0.99965,1.0,1.0,1.0,1.0,1.0
83,val,0.00016720022540539503,0.010300715453922749,0.9773991703987122,0.9905195810189034,0.99009347,0.0001,0.00016854625755513553,0.5626,0.9998,1.0,1.0,1.0,1.0,1.0
84,val,0.0002077543904306367,0.011726089753210545,0.9719173908233643,0.9899953676196387,0.98944753,0.0001,0.00020931950348312967,0.48885,0.9997,1.0,1.0,1.0,1.0,1.0
85,val,0.0001758401922415942,0.010567602701485157,0.9762312769889832,0.9906068695313155,0.9901429,0.0001,0.00017670022571110168,0.55195,0.99955,1.0,1.0,1.0,1.0,1.0
86,val,0.00017876214405987412,0.010557092726230621,0.9758363366127014,0.9905745768255058,0.99016166,0.0001,0.00017999635929299984,0.5594,0.9996,1.0,1.0,1.0,1.0,1.0
87,val,0.0001784671185305342,0.010649045929312706,0.9758762121200562,0.9909098389791161,0.9901435,0.0001,0.00018068619865516667,0.54565,0.9996,1.0,1.0,1.0,1.0,1.0
88,val,0.00017114572983700782,0.010306107811629772,0.976865828037262,0.9905015785375815,0.98997474,0.0001,0.00017187518897117117,0.5684,0.99945,1.0,1.0,1.0,1.0,1.0
89,val,0.00015663585509173572,0.00987048726528883,0.978827178478241,0.9910225032921822,0.99060655,0.0001,0.00015775091633258854,0.5899,0.9998,1.0,1.0,1.0,1.0,1.0
90,val,0.00017416368064004928,0.01052508782595396,0.9764578938484192,0.991015421791329,0.9904082,0.0001,0.0001746131521940697,0.55045,0.9998,1.0,1.0,1.0,1.0,1.0
91,val,0.00017931833281181753,0.010733324103057384,0.9757611155509949,0.9911165139248572,0.99065405,0.0001,0.00018063395837089046,0.54085,0.99945,1.0,1.0,1.0,1.0,1.0
92,val,0.00017084216233342886,0.01048093568533659,0.9769068956375122,0.9912173319258033,0.99087,0.0001,0.00017183115123771132,0.5457,0.99995,1.0,1.0,1.0,1.0,1.0
93,val,0.00018349070160184056,0.011000528000295162,0.9751971364021301,0.991185428868465,0.99074775,0.0001,0.00018526000712881796,0.515,0.9999,1.0,1.0,1.0,1.0,1.0
94,val,0.0001749843795550987,0.010677547194063663,0.9763469696044922,0.9914085009369755,0.990778,0.0001,0.00017629650137678253,0.53705,0.99985,1.0,1.0,1.0,1.0,1.0
95,val,0.00017149842460639775,0.010567005723714828,0.9768182039260864,0.9916781344210027,0.991019,0.0001,0.00017389721579093021,0.54025,0.9999,1.0,1.0,1.0,1.0,1.0
96,val,0.00018249165441375226,0.010966776870191097,0.9753322005271912,0.9916821475532869,0.99102986,0.0001,0.000185055511246901,0.51935,0.99975,1.0,1.0,1.0,1.0,1.0
97,val,0.00018301402451470494,0.010895729064941406,0.9752615690231323,0.9919294676660142,0.9913076,0.0001,0.00018502488928788806,0.52835,0.99975,1.0,1.0,1.0,1.0,1.0
98,val,0.0001654355291975662,0.010375497862696648,0.9776377081871033,0.9918195272136826,0.9913057,0.0001,0.0001667529359110631,0.5525,1.0,1.0,1.0,1.0,1.0,1.0
99,val,0.00017624087922740728,0.010382777079939842,0.9761770963668823,0.9918607687896865,0.9913776,0.0001,0.00017826804760261438,0.5733,0.99945,1.0,1.0,1.0,1.0,1.0
100,val,0.00018048749188892543,0.010946458205580711,0.9756031036376953,0.9919810248163087,0.9914646,0.0001,0.00018260629440192133,0.51715,0.99985,1.0,1.0,1.0,1.0,1.0
101,val,0.00017059920355677605,0.010550507344305515,0.9769397377967834,0.992377529250786,0.9916403,7e-05,0.00017287223890889437,0.53985,0.99975,1.0,1.0,1.0,1.0,1.0
102,val,0.00015153510321397334,0.009959117509424686,0.9795166850090027,0.9923459583563989,0.9919472,7e-05,0.00015336517244577408,0.5689,0.99995,1.0,1.0,1.0,1.0,1.0
103,val,0.00015255529433488846,0.009760759770870209,0.9793787598609924,0.9925529506931302,0.99209,7e-05,0.00015481637165066787,0.5942,0.9998,1.0,1.0,1.0,1.0,1.0
104,val,0.0001475116441724822,0.009604507125914097,0.9800605177879333,0.9925368119810317,0.9921988,7e-05,0.000149753464575042,0.60035,0.9998,1.0,1.0,1.0,1.0,1.0
105,val,0.00015048711793497205,0.00967938732355833,0.979658305644989,0.9925271887062067,0.9920876,7e-05,0.0001516128333605593,0.59875,0.9999,1.0,1.0,1.0,1.0,1.0
106,val,0.0001510159927420318,0.009756863117218018,0.9795868396759033,0.9926070064774637,0.9922302,7e-05,0.00015305504202842713,0.5896,0.99985,1.0,1.0,1.0,1.0,1.0
107,val,0.00020019759540446103,0.01165013201534748,0.9729388356208801,0.9924310726659299,0.99200344,7e-05,0.00020251365858712234,0.47865,0.99985,1.0,1.0,1.0,1.0,1.0
108,val,0.00015237575280480087,0.009649334475398064,0.979403018951416,0.9926526720312936,0.99203503,7e-05,0.00015483595961995889,0.6048,0.99975,1.0,1.0,1.0,1.0,1.0
109,val,0.00015608573448844254,0.009985017590224743,0.9789015650749207,0.9927233222449539,0.992286,7e-05,0.00015738541987957432,0.5753,0.9999,1.0,1.0,1.0,1.0,1.0
110,val,0.00014537377865053713,0.00965279433876276,0.9803494811058044,0.9929070303048372,0.9925051,7e-05,0.00014704787026857956,0.59075,0.99995,1.0,1.0,1.0,1.0,1.0
111,val,0.00015094589616637677,0.009879466146230698,0.9795963168144226,0.9928072899685058,0.9925142,7e-05,0.00015288573340512812,0.57485,0.99995,1.0,1.0,1.0,1.0,1.0
112,val,0.0001513426541350782,0.00983205996453762,0.9795426726341248,0.9926518190606053,0.9922106,7e-05,0.00015375074290204793,0.58395,0.9999,1.0,1.0,1.0,1.0,1.0
113,val,0.00015560048632323742,0.009954934008419514,0.9789671301841736,0.9929937293267523,0.99262047,7e-05,0.00015771000253153033,0.57795,0.99985,1.0,1.0,1.0,1.0,1.0
114,val,0.00015616985911037773,0.01007027830928564,0.9788901805877686,0.9929596266479166,0.99231356,7e-05,0.00015819026812096125,0.56355,0.9999,1.0,1.0,1.0,1.0,1.0
115,val,0.00015879418060649186,0.010213105008006096,0.9785354137420654,0.9932731682442274,0.9928343,7e-05,0.0001603903619979974,0.55475,0.99995,1.0,1.0,1.0,1.0,1.0
116,val,0.0001568245206726715,0.01006269734352827,0.9788016676902771,0.992969260938634,0.99265015,7e-05,0.0001582394939759979,0.5651,0.99995,1.0,1.0,1.0,1.0,1.0
117,val,0.00014674787234980613,0.009702924638986588,0.9801637530326843,0.9931265784344276,0.9926765,7e-05,0.00014897984547133092,0.59045,0.9999,1.0,1.0,1.0,1.0,1.0
118,val,0.00014698109589517117,0.009730895981192589,0.9801322221755981,0.9931772075495311,0.9926868,7e-05,0.00014871097009745428,0.58135,0.9999,1.0,1.0,1.0,1.0,1.0
119,val,0.00015943242760840803,0.010230068117380142,0.9784491658210754,0.9931900454066336,0.9927677,7e-05,0.00016082416150311473,0.55415,0.99995,1.0,1.0,1.0,1.0,1.0
120,val,0.0001503720268374309,0.009744231589138508,0.9796738624572754,0.993282910183655,0.9929708,7e-05,0.00015230882927426138,0.5955,0.9999,1.0,1.0,1.0,1.0,1.0
121,val,0.0001440086925867945,0.0096389539539814,0.980534017086029,0.9933731741162855,0.99308753,7e-05,0.00014625689000240526,0.5865,0.99995,1.0,1.0,1.0,1.0,1.0
122,val,0.00015626211825292557,0.010155949741601944,0.9788777232170105,0.9932331356502537,0.9928151,7e-05,0.00015893243507889566,0.55475,0.99995,1.0,1.0,1.0,1.0,1.0
123,val,0.0001501275401096791,0.009845727123320103,0.9797069430351257,0.9934930155288404,0.9932319,7e-05,0.0001516690186690539,0.58045,0.99985,1.0,1.0,1.0,1.0,1.0
124,val,0.0001564734266139567,0.009964093565940857,0.9788491129875183,0.9935870395131202,0.9931457,7e-05,0.00015813146892469377,0.5764,0.99985,1.0,1.0,1.0,1.0,1.0
125,val,0.00015199831977952272,0.009906931780278683,0.9794540405273438,0.9936657089554685,0.99319136,7e-05,0.00015395137961604632,0.57955,0.9999,1.0,1.0,1.0,1.0,1.0
126,val,0.00016137522470671684,0.010205427184700966,0.9781865477561951,0.9934120591567603,0.9928604,7e-05,0.00016338947498297784,0.5614,0.99985,1.0,1.0,1.0,1.0,1.0
127,val,0.00016333750681951642,0.010421951301395893,0.9779213070869446,0.9935410967592154,0.99328715,7e-05,0.00016453222160635051,0.5382,0.99995,1.0,1.0,1.0,1.0,1.0
128,val,0.0001590763422427699,0.010094480589032173,0.9784972667694092,0.9936988199478107,0.993238,7e-05,0.00016039486545196268,0.5711,0.99995,1.0,1.0,1.0,1.0,1.0
129,val,0.00017855135956779122,0.011019528843462467,0.975864827632904,0.9933818098508429,0.9929371,7e-05,0.00018101893292623572,0.50095,0.9999,1.0,1.0,1.0,1.0,1.0
130,val,0.00015900132711976767,0.01024127472192049,0.9785074591636658,0.9938325506777185,0.9934614,7e-05,0.00016135611840581988,0.55275,0.99995,1.0,1.0,1.0,1.0,1.0
131,val,0.00015101308235898614,0.010020153596997261,0.979587197303772,0.9937504351760743,0.99340904,7e-05,0.00015234438142215368,0.5599,1.0,1.0,1.0,1.0,1.0,1.0
132,val,0.00016247833264060318,0.010316388681530952,0.978037416934967,0.993889468509142,0.9934432,7e-05,0.0001645855460083112,0.54935,1.0,1.0,1.0,1.0,1.0,1.0
133,val,0.00015687919221818447,0.010125693865120411,0.978794276714325,0.9941419260553774,0.9937559,4.899999999999999e-05,0.00015890757422312162,0.5608,0.9999,1.0,1.0,1.0,1.0,1.0
134,val,0.0001535541086923331,0.009992879815399647,0.9792437553405762,0.9941093538468616,0.99382,4.899999999999999e-05,0.00015517333376919852,0.56865,0.99995,1.0,1.0,1.0,1.0,1.0
135,val,0.0001493100862717256,0.00990985706448555,0.9798173904418945,0.9939526385366942,0.993614,4.899999999999999e-05,0.00015165238401095848,0.5682,1.0,1.0,1.0,1.0,1.0,1.0
136,val,0.00014053242921363562,0.009585481137037277,0.9810039401054382,0.9941441777498486,0.9938493,4.899999999999999e-05,0.00014234940317692235,0.58505,0.99995,1.0,1.0,1.0,1.0,1.0
