# Model Parameters for Reconstruction:
# exp_name: 128_CLS_attention_enhanced
# num_qubits: 2
# d_model: 128
# use_physics_mask: False
# pooling_type: cls
# mlp_type: attention_enhanced
# matrix_dim: 4
# device: cuda:0
# batch_size: 512
# epochs: 200
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1
# dummy_test: False
# nhead: 8
# use_cls_token: True
# data_folder: Rawdata/DecodedTokens
# labels_path: Rawdata/label/magic_labels_for_input_for_2_qubits_mixed_2_200000_datapoints.npy
# experiment_info: {'exp_name': '128_CLS_attention_enhanced', 'timestamp': '20250810_214428', 'exp_dir': 'experiments/128_CLS_attention_enhanced_20250810_214428', 'model_path': 'models/best_128_CLS_attention_enhanced_20250810_214428.pth', 'log_path': 'experiments/128_CLS_attention_enhanced_20250810_214428/128_CLS_attention_enhanced.csv'}
# training_started: 2025-08-10T21:44:29.773080
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
11,val,0.0011282316409051418,0.026681652292609215,0.8470773696899414,0.9271330147629158,0.92596304,0.0001,0.001127501088194549,0.23625,0.86665,0.99535,1.0,1.0,1.0,1.0
12,val,0.0009383319993503392,0.024310477077960968,0.8728167414665222,0.9359919196893606,0.9346505,0.0001,0.0009415146021638065,0.25975,0.9007,0.9987,1.0,1.0,1.0,1.0
13,val,0.0008576308027841151,0.02324136346578598,0.883755087852478,0.9425372602976481,0.941498,0.0001,0.0008611454555648379,0.26855,0.9133,0.99895,1.0,1.0,1.0,1.0
14,val,0.000912151241209358,0.024008169770240784,0.8763653039932251,0.9452715000174318,0.9435818,0.0001,0.000913220968504902,0.26095,0.9002,0.99905,1.0,1.0,1.0,1.0
15,val,0.0008163449238054454,0.02273092418909073,0.8893510699272156,0.9533661680174601,0.9513929,0.0001,0.0008174351925845258,0.2785,0.9178,0.99975,1.0,1.0,1.0,1.0
16,val,0.000631734961643815,0.01990697719156742,0.9143734574317932,0.9574083731501122,0.9563732,0.0001,0.0006321757915429771,0.3119,0.95085,0.99985,1.0,1.0,1.0,1.0
17,val,0.0006861495785415173,0.020899448543787003,0.9069979786872864,0.9605894652448761,0.95873487,0.0001,0.0006838514091214165,0.3,0.94245,0.99995,1.0,1.0,1.0,1.0
18,val,0.0005663080955855548,0.018866432830691338,0.9232415556907654,0.9622507521538499,0.96125716,0.0001,0.0005639142451400403,0.33135,0.9623,0.99995,1.0,1.0,1.0,1.0
19,val,0.0005289255641400814,0.018225492909550667,0.9283084273338318,0.9650190047768794,0.96409017,0.0001,0.0005290396300551947,0.34425,0.9675,0.99995,1.0,1.0,1.0,1.0
20,val,0.0005419290973804891,0.018546244129538536,0.9265459179878235,0.9664315448339692,0.9652769,0.0001,0.000541040203825105,0.3331,0.96775,1.0,1.0,1.0,1.0,1.0
21,val,0.0004753445682581514,0.017284022644162178,0.9355708956718445,0.9680024336717689,0.9673204,0.0001,0.00047312201859313064,0.3594,0.97675,1.0,1.0,1.0,1.0,1.0
22,val,0.00045468949247151613,0.016844382509589195,0.9383705258369446,0.9697607102257507,0.9690406,0.0001,0.00045390367959043945,0.37055,0.979,1.0,1.0,1.0,1.0,1.0
23,val,0.00043962307972833514,0.016567226499319077,0.9404126405715942,0.970818172529811,0.9701202,0.0001,0.00043869907094631346,0.37645,0.98015,1.0,1.0,1.0,1.0,1.0
24,val,0.00045129485079087317,0.016738658770918846,0.9388306736946106,0.9716986036109092,0.97104704,0.0001,0.000451140251243487,0.3727,0.9772,1.0,1.0,1.0,1.0,1.0
25,val,0.00047972850734367967,0.01764327473938465,0.9349766969680786,0.9723372639538242,0.97163284,0.0001,0.0004786898163729347,0.33515,0.9802,1.0,1.0,1.0,1.0,1.0
26,val,0.0003869237843900919,0.015599262900650501,0.9475556015968323,0.9744886822505352,0.973886,0.0001,0.00038670940048177724,0.3934,0.9871,1.0,1.0,1.0,1.0,1.0
27,val,0.00039282478974200785,0.015788400545716286,0.9467557668685913,0.9742997057458496,0.9736365,0.0001,0.00039379299778374843,0.3879,0.98785,1.0,1.0,1.0,1.0,1.0
28,val,0.00037846871418878436,0.015358475036919117,0.9487016201019287,0.9748930814385022,0.9743792,0.0001,0.00037805033061886204,0.40455,0.9879,1.0,1.0,1.0,1.0,1.0
29,val,0.0003695765044540167,0.015255529433488846,0.9499068856239319,0.9760986379239969,0.97552556,0.0001,0.0003683085873490199,0.4017,0.9889,1.0,1.0,1.0,1.0,1.0
30,val,0.00036071284557692707,0.014948049560189247,0.9511083364486694,0.9761196751291653,0.97557896,0.0001,0.0003613582994148601,0.41525,0.9879,1.0,1.0,1.0,1.0,1.0
31,val,0.0003439523570705205,0.014679817482829094,0.9533800482749939,0.9773645877561616,0.9765918,0.0001,0.00034477011577109805,0.4172,0.99085,1.0,1.0,1.0,1.0,1.0
32,val,0.00032739038579165936,0.014311644248664379,0.9556248784065247,0.9782903122337786,0.9775755,0.0001,0.0003286997387476731,0.4262,0.9925,1.0,1.0,1.0,1.0,1.0
33,val,0.0003251807065680623,0.014295107685029507,0.955924391746521,0.9785171679795288,0.97798693,0.0001,0.00032731824758229776,0.4288,0.9929,1.0,1.0,1.0,1.0,1.0
34,val,0.0003117561573162675,0.01398144569247961,0.9577440023422241,0.9793854521765454,0.97880924,0.0001,0.0003121970054053236,0.43485,0.99395,1.0,1.0,1.0,1.0,1.0
35,val,0.0003127946984022856,0.013952759094536304,0.9576032161712646,0.9794392034698021,0.97898567,0.0001,0.00031286345183616503,0.4366,0.9935,1.0,1.0,1.0,1.0,1.0
36,val,0.00029840043862350285,0.013646422885358334,0.9595542550086975,0.9803110174684937,0.979824,0.0001,0.0002997506759129465,0.44695,0.9942,1.0,1.0,1.0,1.0,1.0
37,val,0.00030559898004867136,0.013865649700164795,0.9585785269737244,0.9800535087705855,0.97956294,0.0001,0.00030660659467685036,0.43705,0.9946,1.0,1.0,1.0,1.0,1.0
38,val,0.0002911138581112027,0.013501564040780067,0.9605419039726257,0.9812194193986067,0.98069686,0.0001,0.0002924330376117723,0.4485,0.9955,1.0,1.0,1.0,1.0,1.0
39,val,0.0002929264446720481,0.01359656360000372,0.9602962136268616,0.9816327083392631,0.9812144,0.0001,0.0002948400142486207,0.44565,0.99495,1.0,1.0,1.0,1.0,1.0
40,val,0.00029282347531989217,0.01357695460319519,0.960310161113739,0.9813515915013781,0.98074806,0.0001,0.00029361100860114675,0.44915,0.99565,1.0,1.0,1.0,1.0,1.0
41,val,0.000287209521047771,0.013323570601642132,0.9610710740089417,0.9811833881327949,0.9807981,0.0001,0.0002881687949411571,0.46035,0.99445,1.0,1.0,1.0,1.0,1.0
42,val,0.0002624614571686834,0.012779195792973042,0.9644255042076111,0.9825576953927047,0.9820798,0.0001,0.00026446571355336345,0.4749,0.9969,1.0,1.0,1.0,1.0,1.0
43,val,0.0002628674847073853,0.012811671011149883,0.9643704295158386,0.9828672654917535,0.9824707,0.0001,0.0002657789056684123,0.47155,0.9967,1.0,1.0,1.0,1.0,1.0
44,val,0.00026982463896274567,0.013014134019613266,0.9634274840354919,0.9824742455924725,0.9820495,0.0001,0.00027357831786503086,0.46655,0.99665,1.0,1.0,1.0,1.0,1.0
45,val,0.0002725037047639489,0.013140872120857239,0.9630643129348755,0.9828835920389151,0.9824825,0.0001,0.00027503098535817114,0.45495,0.9967,1.0,1.0,1.0,1.0,1.0
46,val,0.0003129796823486686,0.014157133176922798,0.9575781226158142,0.9829442801188253,0.9824054,0.0001,0.00031385557158500885,0.4247,0.9951,1.0,1.0,1.0,1.0,1.0
47,val,0.0002530616766307503,0.012660281732678413,0.9656995534896851,0.9836543825271996,0.9832886,0.0001,0.000256463595724199,0.47055,0.99765,1.0,1.0,1.0,1.0,1.0
48,val,0.00023750729451421648,0.01215821411460638,0.9678078293800354,0.9841533552034085,0.9837786,0.0001,0.00023991823400137946,0.4974,0.99795,1.0,1.0,1.0,1.0,1.0
49,val,0.00023844845418352634,0.012165841646492481,0.9676802754402161,0.9842165569738134,0.9838111,0.0001,0.00024190494150388986,0.5006,0.9979,1.0,1.0,1.0,1.0,1.0
50,val,0.0002419043012196198,0.012288352474570274,0.9672118425369263,0.9839989436736062,0.983642,0.0001,0.0002435997776046861,0.4887,0.99755,1.0,1.0,1.0,1.0,1.0
51,val,0.00026651538792066276,0.012897063978016376,0.9638760089874268,0.9841024271642188,0.9837469,0.0001,0.00026738349624793044,0.47435,0.9968,1.0,1.0,1.0,1.0,1.0
52,val,0.00022490994888357818,0.011837736703455448,0.9695152640342712,0.9851450236465801,0.9847925,0.0001,0.00022688493445457424,0.50615,0.99845,1.0,1.0,1.0,1.0,1.0
53,val,0.00022308013285510242,0.011796272359788418,0.9697632789611816,0.9852288165597298,0.98486686,0.0001,0.00022515373057103717,0.51035,0.99835,1.0,1.0,1.0,1.0,1.0
54,val,0.00022595131304115057,0.011899318546056747,0.9693741202354431,0.9853137463592161,0.98488486,0.0001,0.00022799010112066752,0.5057,0.99765,1.0,1.0,1.0,1.0,1.0
55,val,0.0002288074028911069,0.011938084848225117,0.968986988067627,0.9848631751972713,0.98452985,0.0001,0.0002305248304764973,0.5058,0.9982,1.0,1.0,1.0,1.0,1.0
56,val,0.00028358970303088427,0.013630319386720657,0.9615617394447327,0.985839045479201,0.9854801,0.0001,0.000283669400960207,0.4295,0.9976,1.0,1.0,1.0,1.0,1.0
57,val,0.00020395495812408626,0.011224951595067978,0.9723555445671082,0.9865384297556693,0.98623574,0.0001,0.00020646213633881416,0.53425,0.99825,1.0,1.0,1.0,1.0,1.0
58,val,0.00021776020003017038,0.011572307907044888,0.9704843759536743,0.9864491129249697,0.98611367,0.0001,0.0002190659368352499,0.5209,0.9982,1.0,1.0,1.0,1.0,1.0
59,val,0.00020070753816980869,0.011196784675121307,0.9727957248687744,0.9867456919661061,0.9864385,0.0001,0.00020192848351143766,0.53035,0.9987,1.0,1.0,1.0,1.0,1.0
60,val,0.0001998486986849457,0.011128334328532219,0.9729121327400208,0.9868899697386389,0.9865025,0.0001,0.0002013078032177873,0.5347,0.99905,1.0,1.0,1.0,1.0,1.0
61,val,0.00020655312982853502,0.011419406160712242,0.9720034003257751,0.987206326001724,0.9868822,0.0001,0.00020746180052810814,0.51895,0.9988,1.0,1.0,1.0,1.0,1.0
62,val,0.00019270493066869676,0.010910440236330032,0.973880410194397,0.9873221862016153,0.98700476,0.0001,0.00019361383419891354,0.54595,0.99885,1.0,1.0,1.0,1.0,1.0
63,val,0.00019735873502213508,0.01117399986833334,0.973249614238739,0.9874249714610721,0.9870163,0.0001,0.00019838118569168728,0.5286,0.99915,1.0,1.0,1.0,1.0,1.0
64,val,0.0001894322340376675,0.010851874947547913,0.9743239879608154,0.9874245097363052,0.9871031,0.0001,0.00019104546845483128,0.54325,0.99905,1.0,1.0,1.0,1.0,1.0
65,val,0.0001840459299273789,0.010687826201319695,0.9750540852546692,0.9878325041883211,0.9875055,0.0001,0.00018453990160196553,0.5516,0.9992,1.0,1.0,1.0,1.0,1.0
66,val,0.00018024335440713912,0.010597833432257175,0.975569486618042,0.9881187971461716,0.9877611,0.0001,0.00018117265281034634,0.55765,0.9993,1.0,1.0,1.0,1.0,1.0
67,val,0.0001852278073783964,0.010740909725427628,0.9748938679695129,0.9879556966333881,0.9876436,0.0001,0.00018564182537375017,0.54715,0.999,1.0,1.0,1.0,1.0,1.0
68,val,0.00018085546616930515,0.010592050850391388,0.9754865169525146,0.9880462002144241,0.9877404,0.0001,0.00018092559766955674,0.5559,0.9993,1.0,1.0,1.0,1.0,1.0
69,val,0.0001759837323334068,0.010436655953526497,0.9761468172073364,0.9884365187494151,0.9881369,0.0001,0.00017696708855510223,0.56495,0.99945,1.0,1.0,1.0,1.0,1.0
70,val,0.00018610639381222427,0.010847742669284344,0.9747747778892517,0.9881991050945723,0.98786074,0.0001,0.0001870755415438907,0.5392,0.9993,1.0,1.0,1.0,1.0,1.0
71,val,0.0001773196127032861,0.01050556544214487,0.9759657382965088,0.98825388556514,0.98797715,0.0001,0.00017793486149457748,0.56085,0.99935,1.0,1.0,1.0,1.0,1.0
72,val,0.00018003217701334506,0.010583077557384968,0.9755980968475342,0.9886950183166178,0.9883882,0.0001,0.0001802958155167289,0.55645,0.9993,1.0,1.0,1.0,1.0,1.0
73,val,0.00018115063721779734,0.010567659512162209,0.9754465222358704,0.9889043464223307,0.9886548,0.0001,0.00018249405184178613,0.5582,0.9992,1.0,1.0,1.0,1.0,1.0
74,val,0.00017090432811528444,0.010400000959634781,0.976835310459137,0.9888010606260612,0.988608,0.0001,0.0001711767410597531,0.55945,0.9994,1.0,1.0,1.0,1.0,1.0
75,val,0.00016879568283911794,0.010267089121043682,0.977121114730835,0.9891482402455363,0.98883235,0.0001,0.0001698241445410531,0.5697,0.9996,1.0,1.0,1.0,1.0,1.0
76,val,0.0001648265024414286,0.010113582946360111,0.9776591062545776,0.9891546867570753,0.9889047,0.0001,0.00016646516996843275,0.57605,0.9996,1.0,1.0,1.0,1.0,1.0
77,val,0.00016001846233848482,0.010031087324023247,0.9783108234405518,0.9894749804048644,0.98924017,0.0001,0.00016035724293033126,0.57655,0.9997,1.0,1.0,1.0,1.0,1.0
78,val,0.00016771470836829394,0.01025187037885189,0.9772676229476929,0.9892397892612672,0.9889282,0.0001,0.00016883580028661526,0.56785,0.99955,1.0,1.0,1.0,1.0,1.0
79,val,0.00015666635590605438,0.009827733039855957,0.9787651300430298,0.9896819471853595,0.98937917,0.0001,0.000157148626021808,0.5941,0.99965,1.0,1.0,1.0,1.0,1.0
80,val,0.00016229964967351407,0.010153476148843765,0.978001594543457,0.9900572393369662,0.98977536,0.0001,0.00016214585630223156,0.5651,0.9997,1.0,1.0,1.0,1.0,1.0
81,val,0.00015518102736677974,0.009810026735067368,0.978966474533081,0.9899498583404227,0.989694,0.0001,0.00015531732642557473,0.59375,0.9998,1.0,1.0,1.0,1.0,1.0
82,val,0.00015915872063487768,0.009993028827011585,0.9784273505210876,0.9897213575707501,0.9894061,0.0001,0.00015877779660513624,0.57775,0.99975,1.0,1.0,1.0,1.0,1.0
83,val,0.00015495131083298475,0.009924688376486301,0.9789975881576538,0.9903371084719489,0.9900673,0.0001,0.00015559538296656684,0.57675,0.9998,1.0,1.0,1.0,1.0,1.0
84,val,0.0001517040655016899,0.009734299033880234,0.9794377684593201,0.9900578782996949,0.9898037,0.0001,0.00015250414417096182,0.59555,0.9996,1.0,1.0,1.0,1.0,1.0
85,val,0.00017536006635054946,0.010496254079043865,0.9762313961982727,0.9900814328727184,0.98958766,0.0001,0.0001757718015142018,0.55655,0.99975,1.0,1.0,1.0,1.0,1.0
86,val,0.0001465551322326064,0.009564404375851154,0.9801356196403503,0.9904834256158949,0.9901366,0.0001,0.00014721730403834953,0.6041,0.9997,1.0,1.0,1.0,1.0,1.0
87,val,0.00014323006325867027,0.009455556981265545,0.9805863499641418,0.9906001269259672,0.9902986,0.0001,0.00014393595811270642,0.6074,0.9998,1.0,1.0,1.0,1.0,1.0
88,val,0.00014521322736982256,0.009503660723567009,0.9803175330162048,0.9906085633678674,0.9903694,0.0001,0.00014510462315229234,0.6073,0.99985,1.0,1.0,1.0,1.0,1.0
89,val,0.0001494633179390803,0.009655126370489597,0.9797414541244507,0.9907845188995492,0.9904719,0.0001,0.00015018776430224533,0.5949,0.99985,1.0,1.0,1.0,1.0,1.0
90,val,0.00014545566227752715,0.0095381960272789,0.9802846908569336,0.9907660387631934,0.99042976,0.0001,0.00014501141486107373,0.60065,0.99985,1.0,1.0,1.0,1.0,1.0
91,val,0.0001498733035987243,0.00965280830860138,0.97968590259552,0.9907095014285726,0.9903351,0.0001,0.00015019596121419455,0.5957,0.9997,1.0,1.0,1.0,1.0,1.0
92,val,0.0001466574613004923,0.009622340090572834,0.9801217913627625,0.991162050998381,0.9908639,0.0001,0.00014689202835143077,0.59395,0.9998,1.0,1.0,1.0,1.0,1.0
93,val,0.00013388633669819683,0.009148539043962955,0.9818527698516846,0.991166588989121,0.99092615,0.0001,0.0001343255264146137,0.6236,0.9999,1.0,1.0,1.0,1.0,1.0
94,val,0.0001336502900812775,0.009165873751044273,0.981884777545929,0.9912307927504659,0.9910104,0.0001,0.000133269430261862,0.62055,0.99985,1.0,1.0,1.0,1.0,1.0
95,val,0.00013598843361251056,0.009256388992071152,0.9815678596496582,0.991379348876461,0.9911124,0.0001,0.0001360379425022984,0.61585,0.99995,1.0,1.0,1.0,1.0,1.0
96,val,0.000136331029352732,0.009175634942948818,0.9815214276313782,0.9911563504487744,0.9908925,0.0001,0.00013710750463360454,0.62175,0.99985,1.0,1.0,1.0,1.0,1.0
97,val,0.00013412770931608975,0.009116959758102894,0.9818201065063477,0.9915245820995301,0.99128205,0.0001,0.00013460786904033738,0.6259,0.99995,1.0,1.0,1.0,1.0,1.0
98,val,0.00013317627599462867,0.009051584638655186,0.9819490313529968,0.9916060291458634,0.99140227,0.0001,0.00013281908177305014,0.6322,0.9999,1.0,1.0,1.0,1.0,1.0
99,val,0.00013372588728088886,0.009129376150667667,0.9818745255470276,0.9914501904717974,0.9911856,0.0001,0.00013421822659438477,0.6277,0.9999,1.0,1.0,1.0,1.0,1.0
100,val,0.0001293804234592244,0.00895098689943552,0.982463538646698,0.9915417671555897,0.99134487,0.0001,0.00012908120697829872,0.63315,0.9999,1.0,1.0,1.0,1.0,1.0
101,val,0.00013920984929427505,0.009376262314617634,0.9811312556266785,0.9912666349241975,0.99100065,0.0001,0.00014018865331308917,0.6067,0.9999,1.0,1.0,1.0,1.0,1.0
102,val,0.00013194240455050021,0.009165018796920776,0.9821162819862366,0.9917897032197455,0.99159366,0.0001,0.000131497845359263,0.60885,0.99995,1.0,1.0,1.0,1.0,1.0
103,val,0.00013900460908189416,0.009464834816753864,0.9811590313911438,0.9919578123895991,0.991758,0.0001,0.00013939014170318841,0.59715,0.9999,1.0,1.0,1.0,1.0,1.0
104,val,0.00012801465345546603,0.008949893526732922,0.9826486706733704,0.9917836886911836,0.99161094,0.0001,0.00012764100720232818,0.63275,0.99995,1.0,1.0,1.0,1.0,1.0
105,val,0.00012827606406062841,0.008905597031116486,0.982613205909729,0.9919933084644803,0.9918047,0.0001,0.00012890710422652774,0.64155,0.99995,1.0,1.0,1.0,1.0,1.0
106,val,0.00012076050916220993,0.008668899536132812,0.9836319088935852,0.9920174873468601,0.99180543,0.0001,0.00012151057762821438,0.6509,0.99995,1.0,1.0,1.0,1.0,1.0
107,val,0.0001152887853095308,0.008443671278655529,0.9843735694885254,0.9924508990169955,0.99227464,0.0001,0.00011632609566731844,0.6622,0.99995,1.0,1.0,1.0,1.0,1.0
108,val,0.00012110912939533591,0.008717376738786697,0.9835846424102783,0.9922425958619774,0.99205035,0.0001,0.00012116498346586013,0.64195,1.0,1.0,1.0,1.0,1.0,1.0
109,val,0.0001212299830513075,0.008685688488185406,0.9835682511329651,0.9921782376192897,0.9919308,0.0001,0.00012168374450993724,0.6507,0.99995,1.0,1.0,1.0,1.0,1.0
110,val,0.00011899643141077831,0.008572489023208618,0.9838709831237793,0.9923181240721107,0.9921041,0.0001,0.00011965129669988528,0.65635,0.9999,1.0,1.0,1.0,1.0,1.0
111,val,0.00011347272084094584,0.008388831280171871,0.984619677066803,0.9925167937803233,0.99233806,0.0001,0.00011414448654250009,0.66785,1.0,1.0,1.0,1.0,1.0,1.0
112,val,0.00011899564560735598,0.00859910435974598,0.9838711023330688,0.9922496280415279,0.9919848,0.0001,0.00012052257970935898,0.6518,0.9999,1.0,1.0,1.0,1.0,1.0
113,val,0.00012096297723473981,0.008701126091182232,0.9836044311523438,0.9921801118350001,0.9919939,0.0001,0.00012196374664199538,0.6492,0.9999,1.0,1.0,1.0,1.0,1.0
114,val,0.00011168855417054147,0.008346562273800373,0.9848615527153015,0.992867743774283,0.99269366,0.0001,0.0001124754282500362,0.66945,1.0,1.0,1.0,1.0,1.0,1.0
115,val,0.00011772611469496042,0.00853224191814661,0.9840431809425354,0.9927006904543364,0.9924638,0.0001,0.00011866053737321635,0.6595,0.99995,1.0,1.0,1.0,1.0,1.0
116,val,0.0001062088631442748,0.00813878234475851,0.9856042265892029,0.992994609034677,0.99279195,0.0001,0.00010660746665962506,0.6827,0.99995,1.0,1.0,1.0,1.0,1.0
117,val,0.00010726632172008976,0.008174641989171505,0.9854609370231628,0.9928785318575919,0.9927113,0.0001,0.00010771760298666777,0.6782,1.0,1.0,1.0,1.0,1.0,1.0
118,val,0.00011206152703380212,0.00837164930999279,0.9848109483718872,0.9925995044669224,0.9924389,0.0001,0.00011290809725323925,0.66655,1.0,1.0,1.0,1.0,1.0,1.0
119,val,0.00010494279558770359,0.008047055453062057,0.9857758283615112,0.9931529403117713,0.99291027,0.0001,0.00010526275964366505,0.68655,1.0,1.0,1.0,1.0,1.0,1.0
120,val,0.0001078586356015876,0.008208354003727436,0.9853806495666504,0.9929626197062421,0.99277544,0.0001,0.00010866324428207008,0.6766,1.0,1.0,1.0,1.0,1.0,1.0
121,val,0.00010532876331126317,0.008113707415759563,0.9857235550880432,0.9931316860277919,0.992926,0.0001,0.00010600743808026891,0.68385,0.99995,1.0,1.0,1.0,1.0,1.0
122,val,0.000105537154013291,0.008153833448886871,0.9856953024864197,0.9931700787840505,0.9929849,0.0001,0.00010597639484331012,0.6766,1.0,1.0,1.0,1.0,1.0,1.0
123,val,0.00010816523717949167,0.008256830275058746,0.9853391051292419,0.9929551045368223,0.9927673,0.0001,0.00010820185707416385,0.67015,1.0,1.0,1.0,1.0,1.0,1.0
124,val,0.0001087327254936099,0.008195256814360619,0.9852621555328369,0.9930513294630069,0.9928553,0.0001,0.00010867915043490938,0.67575,1.0,1.0,1.0,1.0,1.0,1.0
125,val,0.00010711929644457996,0.00815933384001255,0.9854808449745178,0.9929844286755376,0.9928074,0.0001,0.00010757342788565438,0.6788,0.99995,1.0,1.0,1.0,1.0,1.0
126,val,0.00011075643124058843,0.008287274278700352,0.9849878549575806,0.9932614699713894,0.9930601,0.0001,0.00011140351907670265,0.6707,0.99995,1.0,1.0,1.0,1.0,1.0
127,val,0.0001027653124765493,0.007944277487695217,0.986070990562439,0.9934150588737559,0.9932627,0.0001,0.00010353890302212676,0.6912,0.99995,1.0,1.0,1.0,1.0,1.0
128,val,0.00010224220750387758,0.007954792119562626,0.9861419200897217,0.9932330742231931,0.9930694,0.0001,0.00010264104330417467,0.69435,1.0,1.0,1.0,1.0,1.0,1.0
129,val,0.00010132336319657043,0.00792523380368948,0.9862664341926575,0.993267447634729,0.9931296,0.0001,0.00010184818838752108,0.6925,1.0,1.0,1.0,1.0,1.0,1.0
130,val,0.00010342046880396083,0.008042841218411922,0.9859821796417236,0.9932993920534978,0.9931316,0.0001,0.00010386163921793923,0.6858,1.0,1.0,1.0,1.0,1.0,1.0
131,val,0.00010653965728124604,0.008210834115743637,0.9855594038963318,0.9933465350233857,0.99314475,0.0001,0.00010718652793002547,0.66985,0.99995,1.0,1.0,1.0,1.0,1.0
132,val,0.00010268875485053286,0.007967012003064156,0.9860813617706299,0.9936344921693415,0.9932983,0.0001,0.00010354409732826753,0.6907,1.0,1.0,1.0,1.0,1.0,1.0
133,val,9.418353874934837e-05,0.007622711360454559,0.9872341752052307,0.9937691040934944,0.9936261,0.0001,9.450171601201873e-05,0.70835,0.99995,1.0,1.0,1.0,1.0,1.0
134,val,9.542204497847706e-05,0.007697961293160915,0.9870663285255432,0.9936442213636447,0.99351615,0.0001,9.53874630795326e-05,0.7035,1.0,1.0,1.0,1.0,1.0,1.0
135,val,9.584802319295704e-05,0.007719947956502438,0.9870085716247559,0.993808957343715,0.99366355,0.0001,9.661269577918575e-05,0.7056,1.0,1.0,1.0,1.0,1.0,1.0
136,val,9.750669414643198e-05,0.007811038289219141,0.9867837429046631,0.9938159008587218,0.99361545,0.0001,9.792935470613884e-05,0.69905,1.0,1.0,1.0,1.0,1.0,1.0
137,val,0.00010619127715472132,0.008204505778849125,0.9856066107749939,0.9936204700472717,0.99347633,0.0001,0.00010629921562212984,0.67155,1.0,1.0,1.0,1.0,1.0,1.0
138,val,9.442884038435295e-05,0.007688597310334444,0.987200915813446,0.9937949618267539,0.9936652,0.0001,9.522412092337618e-05,0.7061,1.0,1.0,1.0,1.0,1.0,1.0
139,val,9.296929783886299e-05,0.007628302089869976,0.9873987436294556,0.9941152118766127,0.9939783,0.0001,9.3348988048092e-05,0.712,1.0,1.0,1.0,1.0,1.0,1.0
140,val,9.3967690190766e-05,0.007654232904314995,0.9872634410858154,0.9939630208831787,0.9936262,0.0001,9.453852162550902e-05,0.7089,1.0,1.0,1.0,1.0,1.0,1.0
