# Model Parameters for Reconstruction:
# exp_name: 3q_d2048_h4_moe
# num_qubits: 3
# d_model: 2048
# use_physics_mask: False
# pooling_type: cls
# mlp_type: mixture_of_experts
# matrix_dim: 8
# device: cuda:0
# batch_size: 512
# epochs: 100
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1.0
# dummy_test: False
# nhead: 4
# use_cls_token: True
# data_folder: Decoded_Tokens
# labels_path: Label/magic_labels_for_input_for_3_qubits_mixed_10000_datapoints.npy
# experiment_info: {'exp_name': '3q_d2048_h4_moe', 'timestamp': '20250902_211142', 'exp_dir': 'experiments/3q_d2048_h4_moe_20250902_211142', 'model_path': 'models/best_3q_d2048_h4_moe_20250902_211142.pth', 'log_path': 'experiments/3q_d2048_h4_moe_20250902_211142/3q_d2048_h4_moe.csv'}
# training_started: 2025-09-02T21:11:43.345608
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
92,val,0.0025213174521923065,0.038013920187950134,0.8568418622016907,0.9174016369060468,0.92843413,7e-05,0.002521029324270785,0.165,0.736,0.947,0.998,1.0,1.0,1.0
93,val,0.002459379378706217,0.03729061409831047,0.8603586554527283,0.9181997821997823,0.92904246,7e-05,0.0024568146327510476,0.173,0.743,0.949,0.997,1.0,1.0,1.0
94,val,0.002404832514002919,0.037459876388311386,0.8634557723999023,0.9199189159189162,0.9307842,7e-05,0.002403140300884843,0.178,0.731,0.951,1.0,1.0,1.0,1.0
95,val,0.003006814746186137,0.04248926416039467,0.8292757272720337,0.9134407574407575,0.9247401,7e-05,0.0030071408255025744,0.145,0.674,0.931,0.998,1.0,1.0,1.0
96,val,0.002495281631127,0.03752802312374115,0.8583201169967651,0.916837924837925,0.9285234,4.899999999999999e-05,0.002493729116395116,0.18,0.742,0.952,0.997,1.0,1.0,1.0
97,val,0.002389110391959548,0.03693579509854317,0.8643484711647034,0.9188898788898789,0.930151,4.899999999999999e-05,0.002387078944593668,0.185,0.746,0.951,0.998,1.0,1.0,1.0
98,val,0.0022926435340195894,0.03628584370017052,0.8698257803916931,0.9222806142806145,0.9327382,4.899999999999999e-05,0.002290859119966626,0.196,0.743,0.955,0.999,1.0,1.0,1.0
99,val,0.0023660592269152403,0.036592427641153336,0.8656572699546814,0.9195530115530117,0.930637,4.899999999999999e-05,0.002362945582717657,0.191,0.74,0.955,0.998,1.0,1.0,1.0
100,val,0.002416116651147604,0.036971315741539,0.8628150820732117,0.9186841986841988,0.93018174,4.899999999999999e-05,0.0024146473733708262,0.188,0.748,0.95,0.999,1.0,1.0,1.0
final,test,0.0020743939094245434,0.034931059926748276,0.881463885307312,0.9278350838350838,0.9393094,4.899999999999999e-05,,0.191,0.76,0.966,0.998,1.0,1.0,1.0
