# Model Parameters for Reconstruction:
# exp_name: 3q_128_cls_moe_16h
# num_qubits: 3
# d_model: 128
# use_physics_mask: False
# pooling_type: cls
# mlp_type: mixture_of_experts
# matrix_dim: 8
# device: cuda:0
# batch_size: 512
# epochs: 20
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1
# dummy_test: False
# nhead: 16
# use_cls_token: True
# data_folder: Decoded_Tokens
# labels_path: Label/magic_labels_for_input_for_3_qubits_mixed_10000_datapoints.npy
# experiment_info: {'exp_name': '3q_128_cls_moe_16h', 'timestamp': '20250902_175135', 'exp_dir': 'experiments/3q_128_cls_moe_16h_20250902_175135', 'model_path': 'models/best_3q_128_cls_moe_16h_20250902_175135.pth', 'log_path': 'experiments/3q_128_cls_moe_16h_20250902_175135/3q_128_cls_moe_16h.csv'}
# training_started: 2025-09-02T17:51:35.971279
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
1,val,0.021736158058047295,0.13086962699890137,-0.23415958881378174,-0.022875425375019073,0.054210313,0.0001,0.021731333807110786,0.026,0.129,0.348,0.828,1.0,1.0,1.0
2,val,0.01940014772117138,0.12427058815956116,-0.10152304172515869,0.007394380445107649,0.064122334,0.0001,0.019391918554902077,0.031,0.137,0.365,0.869,1.0,1.0,1.0
3,val,0.01851128228008747,0.12124179303646088,-0.05105400085449219,0.0757708440492305,0.116828635,0.0001,0.018501142971217632,0.025,0.151,0.388,0.888,1.0,1.0,1.0
4,val,0.018044762313365936,0.11918309330940247,-0.02456533908843994,0.10013302287652671,0.12559809,0.0001,0.018033180385828018,0.022,0.167,0.401,0.888,1.0,1.0,1.0
5,val,0.018016422167420387,0.11904046684503555,-0.022956252098083496,0.1446160655712598,0.21418542,0.0001,0.018004746176302433,0.022,0.169,0.4,0.889,1.0,1.0,1.0
6,val,0.017930347472429276,0.11856962740421295,-0.018069028854370117,0.15773723027244474,0.22673506,0.0001,0.017918328754603863,0.024,0.168,0.396,0.893,1.0,1.0,1.0
7,val,0.017687218263745308,0.11681271344423294,-0.004264354705810547,0.21968701545867556,0.30121648,0.0001,0.017673825845122337,0.032,0.186,0.414,0.891,1.0,1.0,1.0
8,val,0.017652783542871475,0.11648184061050415,-0.0023092031478881836,0.4373322652678875,0.45747054,0.0001,0.01763911359012127,0.037,0.187,0.418,0.887,1.0,1.0,1.0
9,val,0.018324431031942368,0.12048932164907455,-0.04044473171234131,0.21401735606485264,0.3041656,0.0001,0.01831376738846302,0.02,0.155,0.39,0.888,1.0,1.0,1.0
10,val,0.018186626955866814,0.11988651752471924,-0.03262031078338623,0.49324236377563435,0.50581026,0.0001,0.018175581470131874,0.018,0.161,0.392,0.891,1.0,1.0,1.0
11,val,0.017649471759796143,0.11641339212656021,-0.0021210908889770508,0.4299899065562204,0.4875825,0.0001,0.017635739408433437,0.036,0.189,0.418,0.886,1.0,1.0,1.0
12,val,0.017783069983124733,0.11762823164463043,-0.009706735610961914,0.36826791683904775,0.4371045,0.0001,0.01777033880352974,0.029,0.173,0.406,0.891,1.0,1.0,1.0
13,val,0.018275443464517593,0.12028128653764725,-0.03766334056854248,0.45802783400484987,0.4733141,0.0001,0.01826463732868433,0.019,0.158,0.391,0.891,1.0,1.0,1.0
14,val,0.01788874715566635,0.11835227906703949,-0.015706896781921387,0.5828806914718946,0.57874644,0.0001,0.017876598984003067,0.024,0.171,0.4,0.892,1.0,1.0,1.0
15,val,0.017627201974391937,0.1161574125289917,-0.0008566379547119141,0.5851543705234684,0.6076504,0.0001,0.017613250762224197,0.036,0.188,0.423,0.886,1.0,1.0,1.0
16,val,0.017968667671084404,0.1188029795885086,-0.020244836807250977,0.5883265827214517,0.58518094,0.0001,0.01795683242380619,0.022,0.169,0.401,0.887,1.0,1.0,1.0
17,val,0.017870334908366203,0.11824913322925568,-0.014661550521850586,0.6938859458848978,0.7069571,0.0001,0.017858111299574375,0.023,0.171,0.4,0.892,1.0,1.0,1.0
18,val,0.017771422863006592,0.11759370565414429,-0.00904548168182373,0.6576881407793322,0.6424997,0.0001,0.01775869634002447,0.029,0.173,0.406,0.891,1.0,1.0,1.0
19,val,0.0176937747746706,0.11697714030742645,-0.004636645317077637,0.6995457613129777,0.69567287,0.0001,0.01768055371940136,0.029,0.181,0.413,0.893,1.0,1.0,1.0
20,val,0.017585154622793198,0.11509250104427338,0.0015307068824768066,0.7424545104477204,0.72282493,0.0001,0.0175702515989542,0.037,0.194,0.43,0.886,0.998,1.0,1.0
final,test,0.01754719763994217,0.11478030681610107,-0.0026912689208984375,0.7458419029682698,0.7262345,0.0001,,0.04,0.207,0.436,0.889,0.999,1.0,1.0
