# Model Parameters for Reconstruction:
# exp_name: 3q_128_cls_moe_128h
# num_qubits: 3
# d_model: 128
# use_physics_mask: False
# pooling_type: cls
# mlp_type: mixture_of_experts
# matrix_dim: 8
# device: cuda:0
# batch_size: 512
# epochs: 20
# lr: 0.0001
# train_ratio: 0.8
# val_ratio: 0.1
# pytorch_version: 2.5.1+cu121
# mask_threshold: 1
# dummy_test: False
# nhead: 128
# use_cls_token: True
# data_folder: Decoded_Tokens
# labels_path: Label/magic_labels_for_input_for_3_qubits_mixed_10000_datapoints.npy
# experiment_info: {'exp_name': '3q_128_cls_moe_128h', 'timestamp': '20250902_180934', 'exp_dir': 'experiments/3q_128_cls_moe_128h_20250902_180934', 'model_path': 'models/best_3q_128_cls_moe_128h_20250902_180934.pth', 'log_path': 'experiments/3q_128_cls_moe_128h_20250902_180934/3q_128_cls_moe_128h.csv'}
# training_started: 2025-09-02T18:09:34.607228
#
epoch,split,mse,mae,r2,spearman,pearson,lr,loss,acc@0.01,acc@0.05,acc@0.1,acc@0.2,acc@0.3,acc@0.4,acc@0.5
1,val,0.020576773211359978,0.1277647614479065,-0.16833066940307617,-0.38126763790244084,-0.37982616,0.0001,0.020570416934788227,0.027,0.133,0.355,0.851,1.0,1.0,1.0
2,val,0.017711762338876724,0.1169593334197998,-0.00565791130065918,-0.32232083031442904,-0.33363348,0.0001,0.01769845001399517,0.031,0.185,0.411,0.893,1.0,1.0,1.0
3,val,0.017644910141825676,0.1161867082118988,-0.001862168312072754,-0.15124549334156787,-0.1534588,0.0001,0.017630938440561295,0.036,0.186,0.422,0.885,1.0,1.0,1.0
4,val,0.017661845311522484,0.11642085015773773,-0.0028237104415893555,-0.22087708025968333,-0.2183657,0.0001,0.0176480570808053,0.036,0.189,0.42,0.885,1.0,1.0,1.0
5,val,0.017637543380260468,0.11606328189373016,-0.0014438629150390625,-0.15375254632498128,-0.16220194,0.0001,0.017623440362513065,0.036,0.186,0.424,0.885,1.0,1.0,1.0
6,val,0.01761825568974018,0.11569900810718536,-0.00034868717193603516,0.03644538659519364,0.037550975,0.0001,0.017603840678930283,0.035,0.186,0.429,0.884,1.0,1.0,1.0
7,val,0.017622295767068863,0.11587473750114441,-0.0005780458450317383,0.21606441175851684,0.21807045,0.0001,0.01760803908109665,0.037,0.186,0.427,0.883,1.0,1.0,1.0
8,val,0.017677066847682,0.11668821424245834,-0.0036879777908325195,0.30640627188794006,0.31570572,0.0001,0.01766353566199541,0.034,0.185,0.414,0.891,1.0,1.0,1.0
9,val,0.01774836890399456,0.11735955625772476,-0.0077364444732666016,0.4562365119991831,0.4655677,0.0001,0.017735415138304234,0.029,0.178,0.411,0.894,1.0,1.0,1.0
10,val,0.017707938328385353,0.11702562123537064,-0.005440831184387207,0.4647998129873166,0.45548415,0.0001,0.01769473683089018,0.029,0.181,0.412,0.894,1.0,1.0,1.0
11,val,0.017600001767277718,0.11512365192174911,0.000687718391418457,0.5595427595888778,0.55044043,0.0001,0.01758505031466484,0.038,0.195,0.432,0.886,0.998,1.0,1.0
12,val,0.01786511205136776,0.11819691210985184,-0.014365077018737793,0.6132394331968571,0.6083345,0.0001,0.017852816730737686,0.023,0.171,0.399,0.892,1.0,1.0,1.0
13,val,0.017615294083952904,0.1159706562757492,-0.0001804828643798828,0.6396013175780435,0.6162526,0.0001,0.017601205967366695,0.036,0.187,0.424,0.885,1.0,1.0,1.0
14,val,0.01785946637392044,0.11816969513893127,-0.014044404029846191,0.6440884882532585,0.6219226,0.0001,0.017847204580903053,0.023,0.171,0.4,0.892,1.0,1.0,1.0
15,val,0.017730895429849625,0.11726570129394531,-0.006744384765625,0.583314471742075,0.5900198,0.0001,0.017717912793159485,0.029,0.178,0.412,0.894,1.0,1.0,1.0
16,val,0.017837248742580414,0.11804159730672836,-0.012782931327819824,0.6602586656671421,0.65475386,0.0001,0.017824853770434856,0.025,0.173,0.402,0.892,1.0,1.0,1.0
17,val,0.017640231177210808,0.1164209246635437,-0.0015965700149536133,0.6883330629995719,0.68085,0.0001,0.01762656681239605,0.037,0.188,0.418,0.887,1.0,1.0,1.0
18,val,0.017730847001075745,0.11730450391769409,-0.006741523742675781,0.7105315297572531,0.69956654,0.0001,0.017717916518449783,0.029,0.177,0.411,0.894,1.0,1.0,1.0
19,val,0.01762642152607441,0.11632220447063446,-0.0008122920989990234,0.7485776566477185,0.71981096,0.0001,0.017612704075872898,0.036,0.189,0.42,0.886,1.0,1.0,1.0
20,val,0.01756959967315197,0.11505157500505447,0.002413928508758545,0.7336815748270924,0.7064335,0.0001,0.01755473203957081,0.037,0.194,0.431,0.887,0.998,1.0,1.0
final,test,0.017528655007481575,0.11472965031862259,-0.0016317367553710938,0.7507852081928821,0.7324095,0.0001,,0.04,0.207,0.438,0.89,0.999,1.0,1.0
